Iteration,Vdd,Cload,Slew,Temp,Wp,Reason
4860,1.1999999999999997,4.109090909090909e-14,1e-10,-40,3.6e-07,Power value not found in log
4861,1.1999999999999997,4.109090909090909e-14,1e-10,-25,1.8e-07,Power value not found in log
4863,1.1999999999999997,4.109090909090909e-14,1e-10,0,1.8e-07,Power value not found in log
4864,1.1999999999999997,4.109090909090909e-14,1e-10,0,3.6e-07,Power value not found in log
4866,1.1999999999999997,4.109090909090909e-14,1e-10,25,3.6e-07,Power value not found in log
4867,1.1999999999999997,4.109090909090909e-14,1e-10,75,1.8e-07,Power value not found in log
4868,1.1999999999999997,4.109090909090909e-14,1e-10,75,3.6e-07,Power value not found in log
4870,1.1999999999999997,4.109090909090909e-14,1e-10,100,3.6e-07,Power value not found in log
4871,1.1999999999999997,4.109090909090909e-14,1e-10,125,1.8e-07,Power value not found in log
4873,1.1999999999999997,4.109090909090909e-14,2e-10,-40,1.8e-07,Power value not found in log
4874,1.1999999999999997,4.109090909090909e-14,2e-10,-40,3.6e-07,Power value not found in log
4876,1.1999999999999997,4.109090909090909e-14,2e-10,-25,3.6e-07,Power value not found in log
4877,1.1999999999999997,4.109090909090909e-14,2e-10,0,1.8e-07,Power value not found in log
4878,1.1999999999999997,4.109090909090909e-14,2e-10,0,3.6e-07,Power value not found in log
4879,1.1999999999999997,4.109090909090909e-14,2e-10,25,1.8e-07,Power value not found in log
4881,1.1999999999999997,4.109090909090909e-14,2e-10,75,1.8e-07,Power value not found in log
4882,1.1999999999999997,4.109090909090909e-14,2e-10,75,3.6e-07,Power value not found in log
4883,1.1999999999999997,4.109090909090909e-14,2e-10,100,1.8e-07,Power value not found in log
4884,1.1999999999999997,4.109090909090909e-14,2e-10,100,3.6e-07,Power value not found in log
4886,1.1999999999999997,4.109090909090909e-14,2e-10,125,3.6e-07,Power value not found in log
4888,1.1999999999999997,4.109090909090909e-14,4e-10,-40,3.6e-07,Power value not found in log
4889,1.1999999999999997,4.109090909090909e-14,4e-10,-25,1.8e-07,Power value not found in log
4890,1.1999999999999997,4.109090909090909e-14,4e-10,-25,3.6e-07,Power value not found in log
4891,1.1999999999999997,4.109090909090909e-14,4e-10,0,1.8e-07,Power value not found in log
4892,1.1999999999999997,4.109090909090909e-14,4e-10,0,3.6e-07,Power value not found in log
4893,1.1999999999999997,4.109090909090909e-14,4e-10,25,1.8e-07,Power value not found in log
4894,1.1999999999999997,4.109090909090909e-14,4e-10,25,3.6e-07,Power value not found in log
4895,1.1999999999999997,4.109090909090909e-14,4e-10,75,1.8e-07,Power value not found in log
4896,1.1999999999999997,4.109090909090909e-14,4e-10,75,3.6e-07,Power value not found in log
4897,1.1999999999999997,4.109090909090909e-14,4e-10,100,1.8e-07,Power value not found in log
4899,1.1999999999999997,4.109090909090909e-14,4e-10,125,1.8e-07,Power value not found in log
4900,1.1999999999999997,4.109090909090909e-14,4e-10,125,3.6e-07,Power value not found in log
4902,1.1999999999999997,4.5545454545454544e-14,1e-11,-40,3.6e-07,Power value not found in log
4904,1.1999999999999997,4.5545454545454544e-14,1e-11,-25,3.6e-07,Power value not found in log
4905,1.1999999999999997,4.5545454545454544e-14,1e-11,0,1.8e-07,Power value not found in log
4906,1.1999999999999997,4.5545454545454544e-14,1e-11,0,3.6e-07,Power value not found in log
4908,1.1999999999999997,4.5545454545454544e-14,1e-11,25,3.6e-07,Power value not found in log
4909,1.1999999999999997,4.5545454545454544e-14,1e-11,75,1.8e-07,Power value not found in log
4910,1.1999999999999997,4.5545454545454544e-14,1e-11,75,3.6e-07,Power value not found in log
4911,1.1999999999999997,4.5545454545454544e-14,1e-11,100,1.8e-07,Power value not found in log
4912,1.1999999999999997,4.5545454545454544e-14,1e-11,100,3.6e-07,Power value not found in log
4913,1.1999999999999997,4.5545454545454544e-14,1e-11,125,1.8e-07,Power value not found in log
4916,1.1999999999999997,4.5545454545454544e-14,5e-11,-40,3.6e-07,Power value not found in log
4917,1.1999999999999997,4.5545454545454544e-14,5e-11,-25,1.8e-07,Power value not found in log
4919,1.1999999999999997,4.5545454545454544e-14,5e-11,0,1.8e-07,Power value not found in log
4920,1.1999999999999997,4.5545454545454544e-14,5e-11,0,3.6e-07,Power value not found in log
4923,1.1999999999999997,4.5545454545454544e-14,5e-11,75,1.8e-07,Power value not found in log
4924,1.1999999999999997,4.5545454545454544e-14,5e-11,75,3.6e-07,Power value not found in log
4925,1.1999999999999997,4.5545454545454544e-14,5e-11,100,1.8e-07,Power value not found in log
4926,1.1999999999999997,4.5545454545454544e-14,5e-11,100,3.6e-07,Power value not found in log
4927,1.1999999999999997,4.5545454545454544e-14,5e-11,125,1.8e-07,Power value not found in log
4929,1.1999999999999997,4.5545454545454544e-14,1e-10,-40,1.8e-07,Power value not found in log
4930,1.1999999999999997,4.5545454545454544e-14,1e-10,-40,3.6e-07,Power value not found in log
4931,1.1999999999999997,4.5545454545454544e-14,1e-10,-25,1.8e-07,Power value not found in log
4932,1.1999999999999997,4.5545454545454544e-14,1e-10,-25,3.6e-07,Power value not found in log
4933,1.1999999999999997,4.5545454545454544e-14,1e-10,0,1.8e-07,Power value not found in log
4934,1.1999999999999997,4.5545454545454544e-14,1e-10,0,3.6e-07,Power value not found in log
4936,1.1999999999999997,4.5545454545454544e-14,1e-10,25,3.6e-07,Power value not found in log
4937,1.1999999999999997,4.5545454545454544e-14,1e-10,75,1.8e-07,Power value not found in log
4938,1.1999999999999997,4.5545454545454544e-14,1e-10,75,3.6e-07,Power value not found in log
4939,1.1999999999999997,4.5545454545454544e-14,1e-10,100,1.8e-07,Power value not found in log
4944,1.1999999999999997,4.5545454545454544e-14,2e-10,-40,3.6e-07,Power value not found in log
4946,1.1999999999999997,4.5545454545454544e-14,2e-10,-25,3.6e-07,Power value not found in log
4947,1.1999999999999997,4.5545454545454544e-14,2e-10,0,1.8e-07,Power value not found in log
4948,1.1999999999999997,4.5545454545454544e-14,2e-10,0,3.6e-07,Power value not found in log
4949,1.1999999999999997,4.5545454545454544e-14,2e-10,25,1.8e-07,Power value not found in log
4951,1.1999999999999997,4.5545454545454544e-14,2e-10,75,1.8e-07,Power value not found in log
4952,1.1999999999999997,4.5545454545454544e-14,2e-10,75,3.6e-07,Power value not found in log
4954,1.1999999999999997,4.5545454545454544e-14,2e-10,100,3.6e-07,Power value not found in log
4956,1.1999999999999997,4.5545454545454544e-14,2e-10,125,3.6e-07,Power value not found in log
4957,1.1999999999999997,4.5545454545454544e-14,4e-10,-40,1.8e-07,Power value not found in log
4959,1.1999999999999997,4.5545454545454544e-14,4e-10,-25,1.8e-07,Power value not found in log
4960,1.1999999999999997,4.5545454545454544e-14,4e-10,-25,3.6e-07,Power value not found in log
4961,1.1999999999999997,4.5545454545454544e-14,4e-10,0,1.8e-07,Power value not found in log
4962,1.1999999999999997,4.5545454545454544e-14,4e-10,0,3.6e-07,Power value not found in log
4963,1.1999999999999997,4.5545454545454544e-14,4e-10,25,1.8e-07,Power value not found in log
4964,1.1999999999999997,4.5545454545454544e-14,4e-10,25,3.6e-07,Power value not found in log
4965,1.1999999999999997,4.5545454545454544e-14,4e-10,75,1.8e-07,Power value not found in log
4966,1.1999999999999997,4.5545454545454544e-14,4e-10,75,3.6e-07,Power value not found in log
4967,1.1999999999999997,4.5545454545454544e-14,4e-10,100,1.8e-07,Power value not found in log
4968,1.1999999999999997,4.5545454545454544e-14,4e-10,100,3.6e-07,Power value not found in log
4970,1.1999999999999997,4.5545454545454544e-14,4e-10,125,3.6e-07,Power value not found in log
4971,1.1999999999999997,5e-14,1e-11,-40,1.8e-07,Power value not found in log
4973,1.1999999999999997,5e-14,1e-11,-25,1.8e-07,Power value not found in log
4974,1.1999999999999997,5e-14,1e-11,-25,3.6e-07,Power value not found in log
4976,1.1999999999999997,5e-14,1e-11,0,3.6e-07,Power value not found in log
4978,1.1999999999999997,5e-14,1e-11,25,3.6e-07,Power value not found in log
4979,1.1999999999999997,5e-14,1e-11,75,1.8e-07,Power value not found in log
4980,1.1999999999999997,5e-14,1e-11,75,3.6e-07,Power value not found in log
4981,1.1999999999999997,5e-14,1e-11,100,1.8e-07,Power value not found in log
4982,1.1999999999999997,5e-14,1e-11,100,3.6e-07,Power value not found in log
4984,1.1999999999999997,5e-14,1e-11,125,3.6e-07,Power value not found in log
4985,1.1999999999999997,5e-14,5e-11,-40,1.8e-07,Power value not found in log
4987,1.1999999999999997,5e-14,5e-11,-25,1.8e-07,Power value not found in log
4988,1.1999999999999997,5e-14,5e-11,-25,3.6e-07,Power value not found in log
4990,1.1999999999999997,5e-14,5e-11,0,3.6e-07,Power value not found in log
4991,1.1999999999999997,5e-14,5e-11,25,1.8e-07,Power value not found in log
4992,1.1999999999999997,5e-14,5e-11,25,3.6e-07,Power value not found in log
4993,1.1999999999999997,5e-14,5e-11,75,1.8e-07,Power value not found in log
4994,1.1999999999999997,5e-14,5e-11,75,3.6e-07,Power value not found in log
4995,1.1999999999999997,5e-14,5e-11,100,1.8e-07,Power value not found in log
4996,1.1999999999999997,5e-14,5e-11,100,3.6e-07,Power value not found in log
4998,1.1999999999999997,5e-14,5e-11,125,3.6e-07,Power value not found in log
4999,1.1999999999999997,5e-14,1e-10,-40,1.8e-07,Power value not found in log
5000,1.1999999999999997,5e-14,1e-10,-40,3.6e-07,Power value not found in log
5002,1.1999999999999997,5e-14,1e-10,-25,3.6e-07,Power value not found in log
5003,1.1999999999999997,5e-14,1e-10,0,1.8e-07,Power value not found in log
5004,1.1999999999999997,5e-14,1e-10,0,3.6e-07,Power value not found in log
5006,1.1999999999999997,5e-14,1e-10,25,3.6e-07,Power value not found in log
5007,1.1999999999999997,5e-14,1e-10,75,1.8e-07,Power value not found in log
5008,1.1999999999999997,5e-14,1e-10,75,3.6e-07,Power value not found in log
5009,1.1999999999999997,5e-14,1e-10,100,1.8e-07,Power value not found in log
5010,1.1999999999999997,5e-14,1e-10,100,3.6e-07,Power value not found in log
5011,1.1999999999999997,5e-14,1e-10,125,1.8e-07,Power value not found in log
5012,1.1999999999999997,5e-14,1e-10,125,3.6e-07,Power value not found in log
5013,1.1999999999999997,5e-14,2e-10,-40,1.8e-07,Power value not found in log
5014,1.1999999999999997,5e-14,2e-10,-40,3.6e-07,Power value not found in log
5015,1.1999999999999997,5e-14,2e-10,-25,1.8e-07,Power value not found in log
5016,1.1999999999999997,5e-14,2e-10,-25,3.6e-07,Power value not found in log
5017,1.1999999999999997,5e-14,2e-10,0,1.8e-07,Power value not found in log
5018,1.1999999999999997,5e-14,2e-10,0,3.6e-07,Power value not found in log
5019,1.1999999999999997,5e-14,2e-10,25,1.8e-07,Power value not found in log
5020,1.1999999999999997,5e-14,2e-10,25,3.6e-07,Power value not found in log
5021,1.1999999999999997,5e-14,2e-10,75,1.8e-07,Power value not found in log
5023,1.1999999999999997,5e-14,2e-10,100,1.8e-07,Power value not found in log
5024,1.1999999999999997,5e-14,2e-10,100,3.6e-07,Power value not found in log
5025,1.1999999999999997,5e-14,2e-10,125,1.8e-07,Power value not found in log
5027,1.1999999999999997,5e-14,4e-10,-40,1.8e-07,Power value not found in log
5028,1.1999999999999997,5e-14,4e-10,-40,3.6e-07,Power value not found in log
5029,1.1999999999999997,5e-14,4e-10,-25,1.8e-07,Power value not found in log
5030,1.1999999999999997,5e-14,4e-10,-25,3.6e-07,Power value not found in log
5031,1.1999999999999997,5e-14,4e-10,0,1.8e-07,Power value not found in log
5032,1.1999999999999997,5e-14,4e-10,0,3.6e-07,Power value not found in log
5033,1.1999999999999997,5e-14,4e-10,25,1.8e-07,Power value not found in log
5034,1.1999999999999997,5e-14,4e-10,25,3.6e-07,Power value not found in log
5035,1.1999999999999997,5e-14,4e-10,75,1.8e-07,Power value not found in log
5037,1.1999999999999997,5e-14,4e-10,100,1.8e-07,Power value not found in log
5038,1.1999999999999997,5e-14,4e-10,100,3.6e-07,Power value not found in log
5039,1.1999999999999997,5e-14,4e-10,125,1.8e-07,Power value not found in log
5040,1.1999999999999997,5e-14,4e-10,125,3.6e-07,Power value not found in log
5041,1.2999999999999998,1e-15,1e-11,-40,1.8e-07,Power value not found in log
5042,1.2999999999999998,1e-15,1e-11,-40,3.6e-07,Power value not found in log
5043,1.2999999999999998,1e-15,1e-11,-25,1.8e-07,Power value not found in log
5044,1.2999999999999998,1e-15,1e-11,-25,3.6e-07,Power value not found in log
5045,1.2999999999999998,1e-15,1e-11,0,1.8e-07,Power value not found in log
5046,1.2999999999999998,1e-15,1e-11,0,3.6e-07,Power value not found in log
5047,1.2999999999999998,1e-15,1e-11,25,1.8e-07,Power value not found in log
5048,1.2999999999999998,1e-15,1e-11,25,3.6e-07,Power value not found in log
5050,1.2999999999999998,1e-15,1e-11,75,3.6e-07,Power value not found in log
5051,1.2999999999999998,1e-15,1e-11,100,1.8e-07,Power value not found in log
5052,1.2999999999999998,1e-15,1e-11,100,3.6e-07,Power value not found in log
5053,1.2999999999999998,1e-15,1e-11,125,1.8e-07,Power value not found in log
5054,1.2999999999999998,1e-15,1e-11,125,3.6e-07,Power value not found in log
5056,1.2999999999999998,1e-15,5e-11,-40,3.6e-07,Power value not found in log
5057,1.2999999999999998,1e-15,5e-11,-25,1.8e-07,Power value not found in log
5060,1.2999999999999998,1e-15,5e-11,0,3.6e-07,Power value not found in log
5061,1.2999999999999998,1e-15,5e-11,25,1.8e-07,Power value not found in log
5062,1.2999999999999998,1e-15,5e-11,25,3.6e-07,Power value not found in log
5064,1.2999999999999998,1e-15,5e-11,75,3.6e-07,Power value not found in log
5065,1.2999999999999998,1e-15,5e-11,100,1.8e-07,Power value not found in log
5066,1.2999999999999998,1e-15,5e-11,100,3.6e-07,Power value not found in log
5068,1.2999999999999998,1e-15,5e-11,125,3.6e-07,Power value not found in log
5069,1.2999999999999998,1e-15,1e-10,-40,1.8e-07,Power value not found in log
5071,1.2999999999999998,1e-15,1e-10,-25,1.8e-07,Power value not found in log
5072,1.2999999999999998,1e-15,1e-10,-25,3.6e-07,Power value not found in log
5073,1.2999999999999998,1e-15,1e-10,0,1.8e-07,Power value not found in log
5074,1.2999999999999998,1e-15,1e-10,0,3.6e-07,Power value not found in log
5076,1.2999999999999998,1e-15,1e-10,25,3.6e-07,Power value not found in log
5077,1.2999999999999998,1e-15,1e-10,75,1.8e-07,Power value not found in log
5078,1.2999999999999998,1e-15,1e-10,75,3.6e-07,Power value not found in log
5079,1.2999999999999998,1e-15,1e-10,100,1.8e-07,Power value not found in log
5080,1.2999999999999998,1e-15,1e-10,100,3.6e-07,Power value not found in log
5081,1.2999999999999998,1e-15,1e-10,125,1.8e-07,Power value not found in log
5082,1.2999999999999998,1e-15,1e-10,125,3.6e-07,Power value not found in log
5084,1.2999999999999998,1e-15,2e-10,-40,3.6e-07,Power value not found in log
5085,1.2999999999999998,1e-15,2e-10,-25,1.8e-07,Power value not found in log
5086,1.2999999999999998,1e-15,2e-10,-25,3.6e-07,Power value not found in log
5087,1.2999999999999998,1e-15,2e-10,0,1.8e-07,Power value not found in log
5088,1.2999999999999998,1e-15,2e-10,0,3.6e-07,Power value not found in log
5090,1.2999999999999998,1e-15,2e-10,25,3.6e-07,Power value not found in log
5092,1.2999999999999998,1e-15,2e-10,75,3.6e-07,Power value not found in log
5093,1.2999999999999998,1e-15,2e-10,100,1.8e-07,Power value not found in log
5094,1.2999999999999998,1e-15,2e-10,100,3.6e-07,Power value not found in log
5095,1.2999999999999998,1e-15,2e-10,125,1.8e-07,Power value not found in log
5096,1.2999999999999998,1e-15,2e-10,125,3.6e-07,Power value not found in log
5097,1.2999999999999998,1e-15,4e-10,-40,1.8e-07,Power value not found in log
5098,1.2999999999999998,1e-15,4e-10,-40,3.6e-07,Power value not found in log
5099,1.2999999999999998,1e-15,4e-10,-25,1.8e-07,Power value not found in log
5100,1.2999999999999998,1e-15,4e-10,-25,3.6e-07,Power value not found in log
5101,1.2999999999999998,1e-15,4e-10,0,1.8e-07,Power value not found in log
5102,1.2999999999999998,1e-15,4e-10,0,3.6e-07,Power value not found in log
5103,1.2999999999999998,1e-15,4e-10,25,1.8e-07,Power value not found in log
5104,1.2999999999999998,1e-15,4e-10,25,3.6e-07,Power value not found in log
5105,1.2999999999999998,1e-15,4e-10,75,1.8e-07,Power value not found in log
5107,1.2999999999999998,1e-15,4e-10,100,1.8e-07,Power value not found in log
5108,1.2999999999999998,1e-15,4e-10,100,3.6e-07,Power value not found in log
5109,1.2999999999999998,1e-15,4e-10,125,1.8e-07,Power value not found in log
5111,1.2999999999999998,5.454545454545455e-15,1e-11,-40,1.8e-07,Power value not found in log
5112,1.2999999999999998,5.454545454545455e-15,1e-11,-40,3.6e-07,Power value not found in log
5113,1.2999999999999998,5.454545454545455e-15,1e-11,-25,1.8e-07,Power value not found in log
5114,1.2999999999999998,5.454545454545455e-15,1e-11,-25,3.6e-07,Power value not found in log
5115,1.2999999999999998,5.454545454545455e-15,1e-11,0,1.8e-07,Power value not found in log
5117,1.2999999999999998,5.454545454545455e-15,1e-11,25,1.8e-07,Power value not found in log
5118,1.2999999999999998,5.454545454545455e-15,1e-11,25,3.6e-07,Power value not found in log
5120,1.2999999999999998,5.454545454545455e-15,1e-11,75,3.6e-07,Power value not found in log
5121,1.2999999999999998,5.454545454545455e-15,1e-11,100,1.8e-07,Power value not found in log
5122,1.2999999999999998,5.454545454545455e-15,1e-11,100,3.6e-07,Power value not found in log
5123,1.2999999999999998,5.454545454545455e-15,1e-11,125,1.8e-07,Power value not found in log
5124,1.2999999999999998,5.454545454545455e-15,1e-11,125,3.6e-07,Power value not found in log
5125,1.2999999999999998,5.454545454545455e-15,5e-11,-40,1.8e-07,Power value not found in log
5127,1.2999999999999998,5.454545454545455e-15,5e-11,-25,1.8e-07,Power value not found in log
5128,1.2999999999999998,5.454545454545455e-15,5e-11,-25,3.6e-07,Power value not found in log
5129,1.2999999999999998,5.454545454545455e-15,5e-11,0,1.8e-07,Power value not found in log
5130,1.2999999999999998,5.454545454545455e-15,5e-11,0,3.6e-07,Power value not found in log
5131,1.2999999999999998,5.454545454545455e-15,5e-11,25,1.8e-07,Power value not found in log
5132,1.2999999999999998,5.454545454545455e-15,5e-11,25,3.6e-07,Power value not found in log
5133,1.2999999999999998,5.454545454545455e-15,5e-11,75,1.8e-07,Power value not found in log
5134,1.2999999999999998,5.454545454545455e-15,5e-11,75,3.6e-07,Power value not found in log
5135,1.2999999999999998,5.454545454545455e-15,5e-11,100,1.8e-07,Power value not found in log
5136,1.2999999999999998,5.454545454545455e-15,5e-11,100,3.6e-07,Power value not found in log
5137,1.2999999999999998,5.454545454545455e-15,5e-11,125,1.8e-07,Power value not found in log
5138,1.2999999999999998,5.454545454545455e-15,5e-11,125,3.6e-07,Power value not found in log
5140,1.2999999999999998,5.454545454545455e-15,1e-10,-40,3.6e-07,Power value not found in log
5142,1.2999999999999998,5.454545454545455e-15,1e-10,-25,3.6e-07,Power value not found in log
5144,1.2999999999999998,5.454545454545455e-15,1e-10,0,3.6e-07,Power value not found in log
5145,1.2999999999999998,5.454545454545455e-15,1e-10,25,1.8e-07,Power value not found in log
5146,1.2999999999999998,5.454545454545455e-15,1e-10,25,3.6e-07,Power value not found in log
5147,1.2999999999999998,5.454545454545455e-15,1e-10,75,1.8e-07,Power value not found in log
5149,1.2999999999999998,5.454545454545455e-15,1e-10,100,1.8e-07,Power value not found in log
5150,1.2999999999999998,5.454545454545455e-15,1e-10,100,3.6e-07,Power value not found in log
5151,1.2999999999999998,5.454545454545455e-15,1e-10,125,1.8e-07,Power value not found in log
5152,1.2999999999999998,5.454545454545455e-15,1e-10,125,3.6e-07,Power value not found in log
5154,1.2999999999999998,5.454545454545455e-15,2e-10,-40,3.6e-07,Power value not found in log
5156,1.2999999999999998,5.454545454545455e-15,2e-10,-25,3.6e-07,Power value not found in log
5157,1.2999999999999998,5.454545454545455e-15,2e-10,0,1.8e-07,Power value not found in log
5158,1.2999999999999998,5.454545454545455e-15,2e-10,0,3.6e-07,Power value not found in log
5159,1.2999999999999998,5.454545454545455e-15,2e-10,25,1.8e-07,Power value not found in log
5160,1.2999999999999998,5.454545454545455e-15,2e-10,25,3.6e-07,Power value not found in log
5161,1.2999999999999998,5.454545454545455e-15,2e-10,75,1.8e-07,Power value not found in log
5162,1.2999999999999998,5.454545454545455e-15,2e-10,75,3.6e-07,Power value not found in log
5163,1.2999999999999998,5.454545454545455e-15,2e-10,100,1.8e-07,Power value not found in log
5164,1.2999999999999998,5.454545454545455e-15,2e-10,100,3.6e-07,Power value not found in log
5165,1.2999999999999998,5.454545454545455e-15,2e-10,125,1.8e-07,Power value not found in log
5166,1.2999999999999998,5.454545454545455e-15,2e-10,125,3.6e-07,Power value not found in log
5167,1.2999999999999998,5.454545454545455e-15,4e-10,-40,1.8e-07,Power value not found in log
5169,1.2999999999999998,5.454545454545455e-15,4e-10,-25,1.8e-07,Power value not found in log
5171,1.2999999999999998,5.454545454545455e-15,4e-10,0,1.8e-07,Power value not found in log
5172,1.2999999999999998,5.454545454545455e-15,4e-10,0,3.6e-07,Power value not found in log
5173,1.2999999999999998,5.454545454545455e-15,4e-10,25,1.8e-07,Power value not found in log
5174,1.2999999999999998,5.454545454545455e-15,4e-10,25,3.6e-07,Power value not found in log
5175,1.2999999999999998,5.454545454545455e-15,4e-10,75,1.8e-07,Power value not found in log
5177,1.2999999999999998,5.454545454545455e-15,4e-10,100,1.8e-07,Power value not found in log
5178,1.2999999999999998,5.454545454545455e-15,4e-10,100,3.6e-07,Power value not found in log
5179,1.2999999999999998,5.454545454545455e-15,4e-10,125,1.8e-07,Power value not found in log
5180,1.2999999999999998,5.454545454545455e-15,4e-10,125,3.6e-07,Power value not found in log
5183,1.2999999999999998,9.909090909090909e-15,1e-11,-25,1.8e-07,Power value not found in log
5184,1.2999999999999998,9.909090909090909e-15,1e-11,-25,3.6e-07,Power value not found in log
5185,1.2999999999999998,9.909090909090909e-15,1e-11,0,1.8e-07,Power value not found in log
5187,1.2999999999999998,9.909090909090909e-15,1e-11,25,1.8e-07,Power value not found in log
5188,1.2999999999999998,9.909090909090909e-15,1e-11,25,3.6e-07,Power value not found in log
5189,1.2999999999999998,9.909090909090909e-15,1e-11,75,1.8e-07,Power value not found in log
5191,1.2999999999999998,9.909090909090909e-15,1e-11,100,1.8e-07,Power value not found in log
5193,1.2999999999999998,9.909090909090909e-15,1e-11,125,1.8e-07,Power value not found in log
5194,1.2999999999999998,9.909090909090909e-15,1e-11,125,3.6e-07,Power value not found in log
5195,1.2999999999999998,9.909090909090909e-15,5e-11,-40,1.8e-07,Power value not found in log
5196,1.2999999999999998,9.909090909090909e-15,5e-11,-40,3.6e-07,Power value not found in log
5197,1.2999999999999998,9.909090909090909e-15,5e-11,-25,1.8e-07,Power value not found in log
5198,1.2999999999999998,9.909090909090909e-15,5e-11,-25,3.6e-07,Power value not found in log
5199,1.2999999999999998,9.909090909090909e-15,5e-11,0,1.8e-07,Power value not found in log
5200,1.2999999999999998,9.909090909090909e-15,5e-11,0,3.6e-07,Power value not found in log
5201,1.2999999999999998,9.909090909090909e-15,5e-11,25,1.8e-07,Power value not found in log
5202,1.2999999999999998,9.909090909090909e-15,5e-11,25,3.6e-07,Power value not found in log
5204,1.2999999999999998,9.909090909090909e-15,5e-11,75,3.6e-07,Power value not found in log
5205,1.2999999999999998,9.909090909090909e-15,5e-11,100,1.8e-07,Power value not found in log
5206,1.2999999999999998,9.909090909090909e-15,5e-11,100,3.6e-07,Power value not found in log
5207,1.2999999999999998,9.909090909090909e-15,5e-11,125,1.8e-07,Power value not found in log
5208,1.2999999999999998,9.909090909090909e-15,5e-11,125,3.6e-07,Power value not found in log
5209,1.2999999999999998,9.909090909090909e-15,1e-10,-40,1.8e-07,Power value not found in log
5210,1.2999999999999998,9.909090909090909e-15,1e-10,-40,3.6e-07,Power value not found in log
5211,1.2999999999999998,9.909090909090909e-15,1e-10,-25,1.8e-07,Power value not found in log
5212,1.2999999999999998,9.909090909090909e-15,1e-10,-25,3.6e-07,Power value not found in log
5213,1.2999999999999998,9.909090909090909e-15,1e-10,0,1.8e-07,Power value not found in log
5214,1.2999999999999998,9.909090909090909e-15,1e-10,0,3.6e-07,Power value not found in log
5215,1.2999999999999998,9.909090909090909e-15,1e-10,25,1.8e-07,Power value not found in log
5217,1.2999999999999998,9.909090909090909e-15,1e-10,75,1.8e-07,Power value not found in log
5219,1.2999999999999998,9.909090909090909e-15,1e-10,100,1.8e-07,Power value not found in log
5220,1.2999999999999998,9.909090909090909e-15,1e-10,100,3.6e-07,Power value not found in log
5221,1.2999999999999998,9.909090909090909e-15,1e-10,125,1.8e-07,Power value not found in log
5222,1.2999999999999998,9.909090909090909e-15,1e-10,125,3.6e-07,Power value not found in log
5223,1.2999999999999998,9.909090909090909e-15,2e-10,-40,1.8e-07,Power value not found in log
5224,1.2999999999999998,9.909090909090909e-15,2e-10,-40,3.6e-07,Power value not found in log
5225,1.2999999999999998,9.909090909090909e-15,2e-10,-25,1.8e-07,Power value not found in log
5226,1.2999999999999998,9.909090909090909e-15,2e-10,-25,3.6e-07,Power value not found in log
5227,1.2999999999999998,9.909090909090909e-15,2e-10,0,1.8e-07,Power value not found in log
5228,1.2999999999999998,9.909090909090909e-15,2e-10,0,3.6e-07,Power value not found in log
5229,1.2999999999999998,9.909090909090909e-15,2e-10,25,1.8e-07,Power value not found in log
5231,1.2999999999999998,9.909090909090909e-15,2e-10,75,1.8e-07,Power value not found in log
5232,1.2999999999999998,9.909090909090909e-15,2e-10,75,3.6e-07,Power value not found in log
5233,1.2999999999999998,9.909090909090909e-15,2e-10,100,1.8e-07,Power value not found in log
5234,1.2999999999999998,9.909090909090909e-15,2e-10,100,3.6e-07,Power value not found in log
5236,1.2999999999999998,9.909090909090909e-15,2e-10,125,3.6e-07,Power value not found in log
5237,1.2999999999999998,9.909090909090909e-15,4e-10,-40,1.8e-07,Power value not found in log
5239,1.2999999999999998,9.909090909090909e-15,4e-10,-25,1.8e-07,Power value not found in log
5241,1.2999999999999998,9.909090909090909e-15,4e-10,0,1.8e-07,Power value not found in log
5242,1.2999999999999998,9.909090909090909e-15,4e-10,0,3.6e-07,Power value not found in log
5243,1.2999999999999998,9.909090909090909e-15,4e-10,25,1.8e-07,Power value not found in log
5244,1.2999999999999998,9.909090909090909e-15,4e-10,25,3.6e-07,Power value not found in log
5246,1.2999999999999998,9.909090909090909e-15,4e-10,75,3.6e-07,Power value not found in log
5247,1.2999999999999998,9.909090909090909e-15,4e-10,100,1.8e-07,Power value not found in log
5248,1.2999999999999998,9.909090909090909e-15,4e-10,100,3.6e-07,Power value not found in log
5250,1.2999999999999998,9.909090909090909e-15,4e-10,125,3.6e-07,Power value not found in log
5251,1.2999999999999998,1.436363636363636e-14,1e-11,-40,1.8e-07,Power value not found in log
5252,1.2999999999999998,1.436363636363636e-14,1e-11,-40,3.6e-07,Power value not found in log
5254,1.2999999999999998,1.436363636363636e-14,1e-11,-25,3.6e-07,Power value not found in log
5255,1.2999999999999998,1.436363636363636e-14,1e-11,0,1.8e-07,Power value not found in log
5256,1.2999999999999998,1.436363636363636e-14,1e-11,0,3.6e-07,Power value not found in log
5257,1.2999999999999998,1.436363636363636e-14,1e-11,25,1.8e-07,Power value not found in log
5260,1.2999999999999998,1.436363636363636e-14,1e-11,75,3.6e-07,Power value not found in log
5261,1.2999999999999998,1.436363636363636e-14,1e-11,100,1.8e-07,Power value not found in log
5262,1.2999999999999998,1.436363636363636e-14,1e-11,100,3.6e-07,Power value not found in log
5263,1.2999999999999998,1.436363636363636e-14,1e-11,125,1.8e-07,Power value not found in log
5264,1.2999999999999998,1.436363636363636e-14,1e-11,125,3.6e-07,Power value not found in log
