Vdd,Cload (fF),Slew (ps),Temp (C),Wp (um),Gate_ID,Power (uW)
0.7,36.64,50.0,-40,0.36,2,0.505
0.7,36.64,50.0,-25,0.18,2,0.482
0.7,36.64,50.0,-25,0.36,2,0.505
0.7,36.64,50.0,0,0.18,2,0.477
0.7,36.64,50.0,0,0.36,2,0.501
0.7,36.64,50.0,25,0.18,2,0.477
0.7,36.64,50.0,25,0.36,2,0.493
0.7,36.64,50.0,75,0.18,2,0.472
0.7,36.64,50.0,75,0.36,2,0.484
0.7,36.64,50.0,100,0.18,2,0.471
0.7,36.64,50.0,100,0.36,2,0.481
0.7,36.64,50.0,125,0.18,2,0.47
0.7,36.64,50.0,125,0.36,2,0.483
0.7,36.64,100.0,-40,0.18,2,0.508
0.7,36.64,100.0,-40,0.36,2,0.52
0.7,36.64,100.0,-25,0.18,2,0.503
0.7,36.64,100.0,-25,0.36,2,0.52
0.7,36.64,100.0,0,0.18,2,0.495
0.7,36.64,100.0,0,0.36,2,0.518
0.7,36.64,100.0,25,0.18,2,0.486
0.7,36.64,100.0,25,0.36,2,0.512
0.7,36.64,100.0,75,0.18,2,0.481
0.7,36.64,100.0,75,0.36,2,0.497
0.7,36.64,100.0,100,0.18,2,0.478
0.7,36.64,100.0,100,0.36,2,0.493
0.7,36.64,100.0,125,0.18,2,0.479
0.7,36.64,100.0,125,0.36,2,0.489
0.7,36.64,200.0,-40,0.18,2,0.544
0.7,36.64,200.0,-40,0.36,2,0.554
0.7,36.64,200.0,-25,0.18,2,0.538
0.7,36.64,200.0,-25,0.36,2,0.555
0.7,36.64,200.0,0,0.18,2,0.525
0.7,36.64,200.0,0,0.36,2,0.547
0.7,36.64,200.0,25,0.18,2,0.517
0.7,36.64,200.0,25,0.36,2,0.535
0.7,36.64,200.0,75,0.18,2,0.503
0.7,36.64,200.0,75,0.36,2,0.514
0.7,36.64,200.0,100,0.18,2,0.497
0.7,36.64,200.0,100,0.36,2,0.511
0.7,36.64,200.0,125,0.18,2,0.493
0.7,36.64,200.0,125,0.36,2,0.506
0.7,36.64,400.0,-40,0.18,2,0.61
0.7,36.64,400.0,-40,0.36,2,0.617
0.7,36.64,400.0,-25,0.18,2,0.598
0.7,36.64,400.0,-25,0.36,2,0.619
0.7,36.64,400.0,0,0.18,2,0.577
0.7,36.64,400.0,0,0.36,2,0.6
0.7,36.64,400.0,25,0.18,2,0.559
0.7,36.64,400.0,25,0.36,2,0.584
0.7,36.64,400.0,75,0.18,2,0.536
0.7,36.64,400.0,75,0.36,2,0.555
0.7,36.64,400.0,100,0.18,2,0.528
0.7,36.64,400.0,100,0.36,2,0.544
0.7,36.64,400.0,125,0.18,2,0.521
0.7,36.64,400.0,125,0.36,2,0.537
0.7,41.09,10.0,-40,0.18,2,0.523
0.7,41.09,10.0,-40,0.36,2,0.542
0.7,41.09,10.0,-25,0.18,2,0.522
0.7,41.09,10.0,-25,0.36,2,0.543
0.7,41.09,10.0,0,0.18,2,0.52
0.7,41.09,10.0,0,0.36,2,0.54
0.7,41.09,10.0,25,0.18,2,0.519
0.7,41.09,10.0,25,0.36,2,0.535
0.7,41.09,10.0,75,0.18,2,0.517
0.7,41.09,10.0,75,0.36,2,0.53
0.7,41.09,10.0,100,0.18,2,0.517
0.7,41.09,10.0,100,0.36,2,0.528
0.7,41.09,10.0,125,0.18,2,0.517
0.7,41.09,10.0,125,0.36,2,0.528
0.7,41.09,50.0,-40,0.18,2,0.538
0.7,41.09,50.0,-40,0.36,2,0.556
0.7,41.09,50.0,-25,0.18,2,0.535
0.7,41.09,50.0,-25,0.36,2,0.556
0.7,41.09,50.0,0,0.18,2,0.531
0.7,41.09,50.0,0,0.36,2,0.554
0.7,41.09,50.0,25,0.18,2,0.531
0.7,41.09,50.0,25,0.36,2,0.546
0.7,41.09,50.0,75,0.18,2,0.527
0.7,41.09,50.0,75,0.36,2,0.538
0.7,41.09,50.0,100,0.18,2,0.525
0.7,41.09,50.0,100,0.36,2,0.535
0.7,41.09,50.0,125,0.18,2,0.524
0.7,41.09,50.0,125,0.36,2,0.537
0.7,41.09,100.0,-40,0.18,2,0.562
0.7,41.09,100.0,-40,0.36,2,0.574
0.7,41.09,100.0,-25,0.18,2,0.556
0.7,41.09,100.0,-25,0.36,2,0.58
0.7,41.09,100.0,0,0.18,2,0.549
0.7,41.09,100.0,0,0.36,2,0.571
0.7,41.09,100.0,25,0.18,2,0.542
0.7,41.09,100.0,25,0.36,2,0.564
0.7,41.09,100.0,75,0.18,2,0.535
0.7,41.09,100.0,75,0.36,2,0.551
0.7,41.09,100.0,100,0.18,2,0.532
0.7,41.09,100.0,100,0.36,2,0.546
0.7,41.09,100.0,125,0.18,2,0.534
0.7,41.09,100.0,125,0.36,2,0.543
0.7,41.09,200.0,-40,0.18,2,0.597
0.7,41.09,200.0,-40,0.36,2,0.616
0.7,41.09,200.0,-25,0.18,2,0.589
0.7,41.09,200.0,-25,0.36,2,0.611
0.7,41.09,200.0,0,0.18,2,0.578
0.7,41.09,200.0,0,0.36,2,0.602
0.7,41.09,200.0,25,0.18,2,0.571
0.7,41.09,200.0,25,0.36,2,0.587
0.7,41.09,200.0,75,0.18,2,0.557
0.7,41.09,200.0,75,0.36,2,0.563
0.7,41.09,200.0,100,0.18,2,0.552
0.7,41.09,200.0,100,0.36,2,0.565
0.7,41.09,200.0,125,0.18,2,0.548
0.7,41.09,200.0,125,0.36,2,0.56
0.7,41.09,400.0,-40,0.18,2,0.668
0.7,41.09,400.0,-40,0.36,2,0.682
0.7,41.09,400.0,-25,0.18,2,0.651
0.7,41.09,400.0,-25,0.36,2,0.669
0.7,41.09,400.0,0,0.18,2,0.629
0.7,41.09,400.0,0,0.36,2,0.653
0.7,41.09,400.0,25,0.18,2,0.614
0.7,41.09,400.0,25,0.36,2,0.636
0.7,41.09,400.0,75,0.18,2,0.591
0.7,41.09,400.0,75,0.36,2,0.609
0.7,41.09,400.0,100,0.18,2,0.582
0.7,41.09,400.0,100,0.36,2,0.597
0.7,41.09,400.0,125,0.18,2,0.575
0.7,41.09,400.0,125,0.36,2,0.591
0.7,45.55,10.0,-40,0.18,2,0.577
0.7,45.55,10.0,-40,0.36,2,0.596
0.7,45.55,10.0,-25,0.18,2,0.576
0.7,45.55,10.0,-25,0.36,2,0.598
0.7,45.55,10.0,0,0.18,2,0.574
0.7,45.55,10.0,0,0.36,2,0.593
0.7,45.55,10.0,25,0.18,2,0.573
0.7,45.55,10.0,25,0.36,2,0.588
0.7,45.55,10.0,75,0.18,2,0.572
0.7,45.55,10.0,75,0.36,2,0.584
0.7,45.55,10.0,100,0.18,2,0.571
0.7,45.55,10.0,100,0.36,2,0.582
0.7,45.55,10.0,125,0.18,2,0.571
0.7,45.55,10.0,125,0.36,2,0.582
0.7,45.55,50.0,-40,0.18,2,0.592
0.7,45.55,50.0,-40,0.36,2,0.612
0.7,45.55,50.0,-25,0.18,2,0.589
0.7,45.55,50.0,-25,0.36,2,0.614
0.7,45.55,50.0,0,0.18,2,0.585
0.7,45.55,50.0,0,0.36,2,0.607
0.7,45.55,50.0,25,0.18,2,0.585
0.7,45.55,50.0,25,0.36,2,0.6
0.7,45.55,50.0,75,0.18,2,0.581
0.7,45.55,50.0,75,0.36,2,0.591
0.7,45.55,50.0,100,0.18,2,0.58
0.7,45.55,50.0,100,0.36,2,0.589
0.7,45.55,50.0,125,0.18,2,0.579
0.7,45.55,50.0,125,0.36,2,0.591
0.7,45.55,100.0,-40,0.18,2,0.615
0.7,45.55,100.0,-40,0.36,2,0.63
0.7,45.55,100.0,-25,0.18,2,0.61
0.7,45.55,100.0,-25,0.36,2,0.635
0.7,45.55,100.0,0,0.18,2,0.603
0.7,45.55,100.0,0,0.36,2,0.624
0.7,45.55,100.0,25,0.18,2,0.596
0.7,45.55,100.0,25,0.36,2,0.617
0.7,45.55,100.0,75,0.18,2,0.589
0.7,45.55,100.0,75,0.36,2,0.605
0.7,45.55,100.0,100,0.18,2,0.587
0.7,45.55,100.0,100,0.36,2,0.6
0.7,45.55,100.0,125,0.18,2,0.588
0.7,45.55,100.0,125,0.36,2,0.598
0.7,45.55,200.0,-40,0.18,2,0.649
0.7,45.55,200.0,-40,0.36,2,0.668
0.7,45.55,200.0,-25,0.18,2,0.641
0.7,45.55,200.0,-25,0.36,2,0.672
0.7,45.55,200.0,0,0.18,2,0.632
0.7,45.55,200.0,0,0.36,2,0.654
0.7,45.55,200.0,25,0.18,2,0.625
0.7,45.55,200.0,25,0.36,2,0.64
0.7,45.55,200.0,75,0.18,2,0.611
0.7,45.55,200.0,75,0.36,2,0.619
0.7,45.55,200.0,100,0.18,2,0.606
0.7,45.55,200.0,100,0.36,2,0.618
0.7,45.55,200.0,125,0.18,2,0.601
0.7,45.55,200.0,125,0.36,2,0.614
0.7,45.55,400.0,-40,0.18,2,0.72
0.7,45.55,400.0,-40,0.36,2,0.729
0.7,45.55,400.0,-25,0.18,2,0.704
0.7,45.55,400.0,-25,0.36,2,0.729
0.7,45.55,400.0,0,0.18,2,0.686
0.7,45.55,400.0,0,0.36,2,0.707
0.7,45.55,400.0,25,0.18,2,0.668
0.7,45.55,400.0,25,0.36,2,0.689
0.7,45.55,400.0,75,0.18,2,0.645
0.7,45.55,400.0,75,0.36,2,0.662
0.7,45.55,400.0,100,0.18,2,0.637
0.7,45.55,400.0,100,0.36,2,0.651
0.7,45.55,400.0,125,0.18,2,0.63
0.7,45.55,400.0,125,0.36,2,0.644
0.7,50.0,10.0,-40,0.18,2,0.631
0.7,50.0,10.0,-40,0.36,2,0.655
0.7,50.0,10.0,-25,0.18,2,0.63
0.7,50.0,10.0,-25,0.36,2,0.65
0.7,50.0,10.0,0,0.18,2,0.629
0.7,50.0,10.0,0,0.36,2,0.646
0.7,50.0,10.0,25,0.18,2,0.627
0.7,50.0,10.0,25,0.36,2,0.642
0.7,50.0,10.0,75,0.18,2,0.626
0.7,50.0,10.0,75,0.36,2,0.638
0.7,50.0,10.0,100,0.18,2,0.626
0.7,50.0,10.0,100,0.36,2,0.637
0.7,50.0,10.0,125,0.18,2,0.626
0.7,50.0,10.0,125,0.36,2,0.636
0.7,50.0,50.0,-40,0.18,2,0.646
0.7,50.0,50.0,-40,0.36,2,0.669
0.7,50.0,50.0,-25,0.18,2,0.643
0.7,50.0,50.0,-25,0.36,2,0.669
0.7,50.0,50.0,0,0.18,2,0.639
0.7,50.0,50.0,0,0.36,2,0.659
0.7,50.0,50.0,25,0.18,2,0.64
0.7,50.0,50.0,25,0.36,2,0.653
0.7,50.0,50.0,75,0.18,2,0.635
0.7,50.0,50.0,75,0.36,2,0.645
0.7,50.0,50.0,100,0.18,2,0.634
0.7,50.0,50.0,100,0.36,2,0.643
0.7,50.0,50.0,125,0.18,2,0.633
0.7,50.0,50.0,125,0.36,2,0.642
0.7,50.0,100.0,-40,0.18,2,0.669
0.7,50.0,100.0,-40,0.36,2,0.69
0.7,50.0,100.0,-25,0.18,2,0.664
0.7,50.0,100.0,-25,0.36,2,0.685
0.7,50.0,100.0,0,0.18,2,0.656
0.7,50.0,100.0,0,0.36,2,0.677
0.7,50.0,100.0,25,0.18,2,0.65
0.7,50.0,100.0,25,0.36,2,0.671
0.7,50.0,100.0,75,0.18,2,0.644
0.7,50.0,100.0,75,0.36,2,0.659
0.7,50.0,100.0,100,0.18,2,0.641
0.7,50.0,100.0,100,0.36,2,0.655
0.7,50.0,100.0,125,0.18,2,0.643
0.7,50.0,100.0,125,0.36,2,0.652
0.7,50.0,200.0,-40,0.18,2,0.699
0.7,50.0,200.0,-40,0.36,2,0.729
0.7,50.0,200.0,-25,0.18,2,0.694
0.7,50.0,200.0,-25,0.36,2,0.724
0.7,50.0,200.0,0,0.18,2,0.686
0.7,50.0,200.0,0,0.36,2,0.706
0.7,50.0,200.0,25,0.18,2,0.679
0.7,50.0,200.0,25,0.36,2,0.693
0.7,50.0,200.0,75,0.18,2,0.665
0.7,50.0,200.0,75,0.36,2,0.674
0.7,50.0,200.0,100,0.18,2,0.66
0.7,50.0,200.0,100,0.36,2,0.672
0.7,50.0,200.0,125,0.18,2,0.656
0.7,50.0,200.0,125,0.36,2,0.666
0.7,50.0,400.0,-40,0.18,2,0.777
0.7,50.0,400.0,-40,0.36,2,0.796
0.7,50.0,400.0,-25,0.18,2,0.758
0.7,50.0,400.0,-25,0.36,2,0.787
0.7,50.0,400.0,0,0.18,2,0.737
0.7,50.0,400.0,0,0.36,2,0.759
0.7,50.0,400.0,25,0.18,2,0.723
0.7,50.0,400.0,25,0.36,2,0.742
0.7,50.0,400.0,75,0.18,2,0.7
0.7,50.0,400.0,75,0.36,2,0.716
0.7,50.0,400.0,100,0.18,2,0.691
0.7,50.0,400.0,100,0.36,2,0.706
0.7,50.0,400.0,125,0.18,2,0.684
0.7,50.0,400.0,125,0.36,2,0.7
0.8,1.0,10.0,-40,0.18,2,0.039
0.8,1.0,10.0,-40,0.36,2,0.047
0.8,1.0,10.0,-25,0.18,2,0.038
0.8,1.0,10.0,-25,0.36,2,0.047
0.8,1.0,10.0,0,0.18,2,0.039
0.8,1.0,10.0,0,0.36,2,0.047
0.8,1.0,10.0,25,0.18,2,0.038
0.8,1.0,10.0,25,0.36,2,0.046
0.8,1.0,10.0,75,0.18,2,0.038
0.8,1.0,10.0,75,0.36,2,0.046
0.8,1.0,10.0,100,0.18,2,0.038
0.8,1.0,10.0,100,0.36,2,0.048
0.8,1.0,10.0,125,0.18,2,0.039
0.8,1.0,10.0,125,0.36,2,0.048
0.8,1.0,50.0,-40,0.18,2,0.057
0.8,1.0,50.0,-40,0.36,2,0.064
0.8,1.0,50.0,-25,0.18,2,0.058
0.8,1.0,50.0,-25,0.36,2,0.064
0.8,1.0,50.0,0,0.18,2,0.057
0.8,1.0,50.0,0,0.36,2,0.062
0.8,1.0,50.0,25,0.18,2,0.056
0.8,1.0,50.0,25,0.36,2,0.064
0.8,1.0,50.0,75,0.18,2,0.052
0.8,1.0,50.0,75,0.36,2,0.061
0.8,1.0,50.0,100,0.18,2,0.051
0.8,1.0,50.0,100,0.36,2,0.06
0.8,1.0,50.0,125,0.18,2,0.05
0.8,1.0,50.0,125,0.36,2,0.06
0.8,1.0,100.0,-40,0.18,2,0.053
0.8,1.0,100.0,-40,0.36,2,0.065
0.8,1.0,100.0,-25,0.18,2,0.05
0.8,1.0,100.0,-25,0.36,2,0.061
0.8,1.0,100.0,0,0.18,2,0.053
0.8,1.0,100.0,0,0.36,2,0.062
0.8,1.0,100.0,25,0.18,2,0.054
0.8,1.0,100.0,25,0.36,2,0.063
0.8,1.0,100.0,75,0.18,2,0.059
0.8,1.0,100.0,75,0.36,2,0.071
0.8,1.0,100.0,100,0.18,2,0.06
0.8,1.0,100.0,100,0.36,2,0.068
0.8,1.0,100.0,125,0.18,2,0.06
0.8,1.0,100.0,125,0.36,2,0.066
0.8,1.0,200.0,-40,0.18,2,0.049
0.8,1.0,200.0,-40,0.36,2,0.067
0.8,1.0,200.0,-25,0.18,2,0.051
0.8,1.0,200.0,-25,0.36,2,0.056
0.8,1.0,200.0,0,0.18,2,0.051
0.8,1.0,200.0,0,0.36,2,0.059
0.8,1.0,200.0,25,0.18,2,0.049
0.8,1.0,200.0,25,0.36,2,0.066
0.8,1.0,200.0,75,0.18,2,0.052
0.8,1.0,200.0,75,0.36,2,0.06
0.8,1.0,200.0,100,0.18,2,0.052
0.8,1.0,200.0,100,0.36,2,0.063
0.8,1.0,200.0,125,0.36,2,0.066
0.8,1.0,400.0,-40,0.18,2,0.05
0.8,1.0,400.0,-25,0.18,2,0.055
0.8,1.0,400.0,-25,0.36,2,0.063
0.8,1.0,400.0,0,0.18,2,0.061
0.8,1.0,400.0,0,0.36,2,0.063
0.8,1.0,400.0,25,0.18,2,0.06
0.8,1.0,400.0,25,0.36,2,0.058
0.8,1.0,400.0,75,0.36,2,0.063
0.8,1.0,400.0,100,0.18,2,0.05
0.8,1.0,400.0,100,0.36,2,0.066
0.8,1.0,400.0,125,0.18,2,0.059
0.8,1.0,400.0,125,0.36,2,0.068
0.8,5.45,10.0,-40,0.18,2,0.112
0.8,5.45,10.0,-40,0.36,2,0.121
0.8,5.45,10.0,-25,0.18,2,0.112
0.8,5.45,10.0,-25,0.36,2,0.121
0.8,5.45,10.0,25,0.18,2,0.113
0.8,5.45,10.0,25,0.36,2,0.122
0.8,5.45,10.0,75,0.18,2,0.112
0.8,5.45,10.0,75,0.36,2,0.121
0.8,5.45,10.0,100,0.18,2,0.112
0.8,5.45,10.0,125,0.36,2,0.123
0.8,5.45,50.0,-40,0.18,2,0.145
0.8,5.45,50.0,-40,0.36,2,0.145
0.8,5.45,50.0,-25,0.18,2,0.139
0.8,5.45,50.0,-25,0.36,2,0.151
0.8,5.45,50.0,0,0.18,2,0.14
0.8,5.45,50.0,0,0.36,2,0.146
0.8,5.45,50.0,125,0.18,2,0.127
0.8,5.45,50.0,125,0.36,2,0.133
0.8,5.45,100.0,-40,0.18,2,0.164
0.8,5.45,100.0,-40,0.36,2,0.169
0.8,5.45,100.0,-25,0.18,2,0.172
0.8,5.45,100.0,0,0.18,2,0.162
0.8,5.45,100.0,0,0.36,2,0.167
0.8,5.45,100.0,25,0.18,2,0.158
0.8,5.45,100.0,75,0.18,2,0.149
0.8,5.45,100.0,75,0.36,2,0.155
0.8,5.45,100.0,100,0.18,2,0.145
0.8,5.45,100.0,100,0.36,2,0.153
0.8,5.45,100.0,125,0.36,2,0.15
0.8,5.45,200.0,-25,0.18,2,0.213
0.8,5.45,200.0,-25,0.36,2,0.222
0.8,5.45,200.0,0,0.18,2,0.192
0.8,5.45,200.0,0,0.36,2,0.198
0.8,5.45,200.0,25,0.18,2,0.193
0.8,5.45,200.0,25,0.36,2,0.192
0.8,5.45,200.0,100,0.18,2,0.175
0.8,5.45,400.0,25,0.18,2,0.206
0.8,5.45,400.0,75,0.18,2,0.203
0.8,5.45,400.0,75,0.36,2,0.214
0.8,5.45,400.0,100,0.18,2,0.203
0.8,5.45,400.0,100,0.36,2,0.207
0.8,5.45,400.0,125,0.18,2,0.201
0.8,9.91,10.0,-25,0.36,2,0.192
0.8,9.91,10.0,0,0.36,2,0.193
0.8,9.91,10.0,25,0.18,2,0.185
0.8,9.91,10.0,25,0.36,2,0.197
0.8,9.91,10.0,75,0.18,2,0.187
0.8,9.91,10.0,75,0.36,2,0.194
0.8,9.91,10.0,100,0.18,2,0.188
0.8,9.91,10.0,125,0.36,2,0.194
0.8,9.91,50.0,-25,0.18,2,0.212
0.8,9.91,50.0,-25,0.36,2,0.219
0.8,9.91,50.0,0,0.18,2,0.209
0.8,9.91,50.0,0,0.36,2,0.219
0.8,9.91,50.0,25,0.18,2,0.207
0.8,9.91,100.0,-40,0.18,2,0.238
0.8,9.91,100.0,-40,0.36,2,0.25
0.8,9.91,100.0,-25,0.18,2,0.243
0.8,9.91,100.0,-25,0.36,2,0.245
0.8,9.91,100.0,0,0.18,2,0.236
0.8,9.91,100.0,25,0.36,2,0.24
0.8,9.91,100.0,125,0.36,2,0.224
0.8,9.91,200.0,-40,0.18,2,0.299
0.8,9.91,200.0,-40,0.36,2,0.286
0.8,9.91,200.0,-25,0.18,2,0.289
0.8,9.91,200.0,-25,0.36,2,0.286
0.8,9.91,200.0,0,0.18,2,0.278
0.8,9.91,200.0,0,0.36,2,0.28
0.8,9.91,200.0,25,0.18,2,0.277
0.8,9.91,200.0,25,0.36,2,0.277
0.8,9.91,200.0,75,0.18,2,0.257
0.8,9.91,200.0,75,0.36,2,0.256
0.8,9.91,200.0,100,0.18,2,0.249
0.8,9.91,200.0,100,0.36,2,0.255
0.8,9.91,200.0,125,0.18,2,0.243
0.8,9.91,200.0,125,0.36,2,0.254
0.8,9.91,400.0,-40,0.18,2,0.348
0.8,9.91,400.0,-40,0.36,2,0.352
0.8,9.91,400.0,-25,0.18,2,0.35
0.8,9.91,400.0,-25,0.36,2,0.359
0.8,9.91,400.0,0,0.18,2,0.349
0.8,9.91,400.0,0,0.36,2,0.354
0.8,9.91,400.0,25,0.18,2,0.34
0.8,9.91,400.0,25,0.36,2,0.345
0.8,9.91,400.0,75,0.18,2,0.315
0.8,9.91,400.0,75,0.36,2,0.316
0.8,9.91,400.0,100,0.18,2,0.306
0.8,9.91,400.0,100,0.36,2,0.309
0.8,9.91,400.0,125,0.18,2,0.294
0.8,9.91,400.0,125,0.36,2,0.299
0.8,14.36,10.0,-40,0.18,2,0.256
0.8,14.36,10.0,-40,0.36,2,0.266
0.8,14.36,10.0,-25,0.18,2,0.259
0.8,14.36,10.0,-25,0.36,2,0.269
0.8,14.36,10.0,0,0.18,2,0.261
0.8,14.36,10.0,0,0.36,2,0.269
0.8,14.36,10.0,25,0.18,2,0.26
0.8,14.36,10.0,25,0.36,2,0.269
0.8,14.36,10.0,75,0.18,2,0.259
0.8,14.36,10.0,75,0.36,2,0.272
0.8,14.36,10.0,100,0.18,2,0.256
0.8,14.36,10.0,100,0.36,2,0.268
0.8,14.36,10.0,125,0.18,2,0.255
0.8,14.36,10.0,125,0.36,2,0.273
0.8,14.36,50.0,-40,0.18,2,0.284
0.8,14.36,50.0,-40,0.36,2,0.293
0.8,14.36,50.0,-25,0.18,2,0.284
0.8,14.36,50.0,-25,0.36,2,0.296
0.8,14.36,50.0,0,0.18,2,0.279
0.8,14.36,50.0,0,0.36,2,0.292
0.8,14.36,50.0,25,0.18,2,0.277
0.8,14.36,50.0,25,0.36,2,0.286
0.8,14.36,50.0,75,0.18,2,0.277
0.8,14.36,50.0,75,0.36,2,0.285
0.8,14.36,50.0,100,0.18,2,0.273
0.8,14.36,50.0,100,0.36,2,0.283
0.8,14.36,50.0,125,0.18,2,0.269
0.8,14.36,50.0,125,0.36,2,0.281
0.8,14.36,100.0,-40,0.18,2,0.322
0.8,14.36,100.0,-40,0.36,2,0.33
0.8,14.36,100.0,-25,0.18,2,0.319
0.8,14.36,100.0,-25,0.36,2,0.317
0.8,14.36,100.0,0,0.18,2,0.303
0.8,14.36,100.0,0,0.36,2,0.32
0.8,14.36,100.0,25,0.18,2,0.306
0.8,14.36,100.0,25,0.36,2,0.314
0.8,14.36,100.0,75,0.18,2,0.296
0.8,14.36,100.0,75,0.36,2,0.304
0.8,14.36,100.0,100,0.18,2,0.289
0.8,14.36,100.0,100,0.36,2,0.299
0.8,14.36,100.0,125,0.18,2,0.284
0.8,14.36,100.0,125,0.36,2,0.297
0.8,14.36,200.0,-40,0.18,2,0.374
0.8,14.36,200.0,-40,0.36,2,0.38
0.8,14.36,200.0,-25,0.18,2,0.366
0.8,14.36,200.0,-25,0.36,2,0.37
0.8,14.36,200.0,0,0.18,2,0.352
0.8,14.36,200.0,0,0.36,2,0.365
0.8,14.36,200.0,25,0.18,2,0.35
0.8,14.36,200.0,25,0.36,2,0.356
0.8,14.36,200.0,75,0.18,2,0.333
0.8,14.36,200.0,75,0.36,2,0.333
0.8,14.36,200.0,100,0.18,2,0.323
0.8,14.36,200.0,100,0.36,2,0.333
0.8,14.36,200.0,125,0.18,2,0.314
0.8,14.36,200.0,125,0.36,2,0.33
0.8,14.36,400.0,-40,0.18,2,0.472
0.8,14.36,400.0,-40,0.36,2,0.455
0.8,14.36,400.0,-25,0.18,2,0.461
0.8,14.36,400.0,-25,0.36,2,0.449
0.8,14.36,400.0,0,0.18,2,0.443
0.8,14.36,400.0,0,0.36,2,0.44
0.8,14.36,400.0,25,0.18,2,0.429
0.8,14.36,400.0,25,0.36,2,0.429
0.8,14.36,400.0,75,0.18,2,0.398
0.8,14.36,400.0,75,0.36,2,0.4
0.8,14.36,400.0,100,0.18,2,0.382
0.8,14.36,400.0,100,0.36,2,0.386
0.8,14.36,400.0,125,0.18,2,0.368
0.8,14.36,400.0,125,0.36,2,0.376
0.8,18.82,10.0,-40,0.18,2,0.327
0.8,18.82,10.0,-40,0.36,2,0.338
0.8,18.82,10.0,-25,0.18,2,0.329
0.8,18.82,10.0,-25,0.36,2,0.34
0.8,18.82,10.0,0,0.18,2,0.329
0.8,18.82,10.0,0,0.36,2,0.338
0.8,18.82,10.0,25,0.18,2,0.332
0.8,18.82,10.0,25,0.36,2,0.339
0.8,18.82,10.0,75,0.18,2,0.327
0.8,18.82,10.0,75,0.36,2,0.347
0.8,18.82,10.0,100,0.18,2,0.325
0.8,18.82,10.0,100,0.36,2,0.345
0.8,18.82,10.0,125,0.18,2,0.324
0.8,18.82,10.0,125,0.36,2,0.348
0.8,18.82,50.0,-40,0.18,2,0.357
0.8,18.82,50.0,-40,0.36,2,0.364
0.8,18.82,50.0,-25,0.18,2,0.355
0.8,18.82,50.0,-25,0.36,2,0.366
0.8,18.82,50.0,0,0.18,2,0.358
0.8,18.82,50.0,0,0.36,2,0.364
0.8,18.82,50.0,25,0.18,2,0.355
0.8,18.82,50.0,25,0.36,2,0.359
0.8,18.82,50.0,75,0.36,2,0.361
0.8,18.82,50.0,100,0.18,2,0.342
0.8,18.82,50.0,125,0.18,2,0.339
0.8,18.82,50.0,125,0.36,2,0.359
0.8,18.82,100.0,-40,0.18,2,0.394
0.8,18.82,100.0,-25,0.18,2,0.389
0.8,18.82,100.0,0,0.36,2,0.392
0.8,18.82,100.0,25,0.18,2,0.381
0.8,18.82,100.0,25,0.36,2,0.386
0.8,18.82,100.0,75,0.18,2,0.363
0.8,18.82,100.0,75,0.36,2,0.376
0.8,18.82,100.0,100,0.18,2,0.358
0.8,18.82,100.0,100,0.36,2,0.377
0.8,18.82,100.0,125,0.18,2,0.353
0.8,18.82,100.0,125,0.36,2,0.374
0.8,18.82,200.0,-40,0.18,2,0.461
0.8,18.82,200.0,-25,0.18,2,0.448
0.8,18.82,200.0,-25,0.36,2,0.445
0.8,18.82,200.0,0,0.18,2,0.441
0.8,18.82,200.0,25,0.18,2,0.429
0.8,18.82,200.0,25,0.36,2,0.434
0.8,18.82,200.0,75,0.18,2,0.402
0.8,18.82,200.0,75,0.36,2,0.422
0.8,18.82,200.0,100,0.18,2,0.392
0.8,18.82,200.0,100,0.36,2,0.412
0.8,18.82,400.0,-25,0.18,2,0.548
0.8,18.82,400.0,0,0.18,2,0.527
0.8,18.82,400.0,25,0.36,2,0.504
0.8,18.82,400.0,100,0.36,2,0.464
0.8,18.82,400.0,125,0.36,2,0.453
0.8,23.27,10.0,-40,0.36,2,0.41
0.8,23.27,10.0,-25,0.18,2,0.402
0.8,23.27,10.0,-25,0.36,2,0.411
0.8,23.27,10.0,0,0.36,2,0.411
0.8,23.27,10.0,25,0.18,2,0.403
0.8,23.27,10.0,25,0.36,2,0.414
0.8,23.27,10.0,75,0.18,2,0.397
0.8,23.27,10.0,100,0.18,2,0.395
0.8,23.27,50.0,-40,0.18,2,0.427
0.8,23.27,50.0,-25,0.36,2,0.44
0.8,23.27,50.0,25,0.36,2,0.439
0.8,23.27,50.0,75,0.36,2,0.436
0.8,23.27,50.0,125,0.18,2,0.409
0.8,23.27,100.0,-40,0.18,2,0.471
0.8,23.27,100.0,25,0.36,2,0.46
0.8,23.27,100.0,75,0.36,2,0.455
0.8,23.27,100.0,100,0.18,2,0.427
0.8,23.27,100.0,125,0.36,2,0.446
0.8,23.27,200.0,-25,0.36,2,0.537
0.8,23.27,200.0,0,0.18,2,0.513
0.8,23.27,200.0,0,0.36,2,0.511
0.8,23.27,200.0,25,0.18,2,0.503
0.8,23.27,200.0,75,0.18,2,0.467
0.8,23.27,200.0,100,0.18,2,0.461
0.8,23.27,200.0,100,0.36,2,0.489
0.8,23.27,200.0,125,0.18,2,0.452
0.8,23.27,200.0,125,0.36,2,0.479
0.8,23.27,400.0,-40,0.18,2,0.642
0.8,23.27,400.0,0,0.18,2,0.606
0.8,23.27,400.0,25,0.36,2,0.578
