Vdd,Cload,Slew,Temp,Wp,Gate_ID,Power
0.7,1.436363636363636e-14,1e-11,25,3.6e-07,1,2.01893e-07
0.7,1.436363636363636e-14,1e-11,75,1.8e-07,1,1.93016e-07
0.7,1.436363636363636e-14,1e-11,75,3.6e-07,1,2.05664e-07
0.7,1.436363636363636e-14,1e-11,100,1.8e-07,1,1.92108e-07
0.7,1.436363636363636e-14,1e-11,100,3.6e-07,1,2.05754e-07
0.7,1.436363636363636e-14,1e-11,125,1.8e-07,1,1.91676e-07
0.7,1.436363636363636e-14,1e-11,125,3.6e-07,1,2.06209e-07
0.7,1.436363636363636e-14,5e-11,-40,1.8e-07,1,2.12001e-07
0.7,1.436363636363636e-14,5e-11,-40,3.6e-07,1,2.19753e-07
0.7,1.436363636363636e-14,5e-11,-25,1.8e-07,1,2.11035e-07
0.7,1.436363636363636e-14,5e-11,-25,3.6e-07,1,2.17923e-07
0.7,1.436363636363636e-14,5e-11,0,1.8e-07,1,2.10515e-07
0.7,1.436363636363636e-14,5e-11,0,3.6e-07,1,2.17151e-07
0.7,1.436363636363636e-14,5e-11,25,1.8e-07,1,2.09737e-07
0.7,1.436363636363636e-14,5e-11,25,3.6e-07,1,2.15644e-07
0.7,1.436363636363636e-14,5e-11,75,1.8e-07,1,2.02819e-07
0.7,1.436363636363636e-14,5e-11,75,3.6e-07,1,2.14587e-07
0.7,1.436363636363636e-14,5e-11,100,1.8e-07,1,2.0071e-07
0.7,1.436363636363636e-14,5e-11,100,3.6e-07,1,2.1243e-07
0.7,1.436363636363636e-14,5e-11,125,1.8e-07,1,1.9931e-07
0.7,1.436363636363636e-14,5e-11,125,3.6e-07,1,2.15461e-07
0.7,1.436363636363636e-14,1e-10,-40,1.8e-07,1,2.3288e-07
0.7,1.436363636363636e-14,1e-10,-40,3.6e-07,1,2.39676e-07
0.7,1.436363636363636e-14,1e-10,-25,1.8e-07,1,2.28564e-07
0.7,1.436363636363636e-14,1e-10,-25,3.6e-07,1,2.37422e-07
0.7,1.436363636363636e-14,1e-10,0,1.8e-07,1,2.23724e-07
0.7,1.436363636363636e-14,1e-10,0,3.6e-07,1,2.34273e-07
0.7,1.436363636363636e-14,1e-10,25,1.8e-07,1,2.22181e-07
0.7,1.436363636363636e-14,1e-10,25,3.6e-07,1,2.33383e-07
0.7,1.436363636363636e-14,1e-10,75,1.8e-07,1,2.11556e-07
0.7,1.436363636363636e-14,1e-10,75,3.6e-07,1,2.25344e-07
0.7,1.436363636363636e-14,1e-10,100,1.8e-07,1,2.07985e-07
0.7,1.436363636363636e-14,1e-10,100,3.6e-07,1,2.23038e-07
0.7,1.436363636363636e-14,1e-10,125,1.8e-07,1,2.08823e-07
0.7,1.436363636363636e-14,1e-10,125,3.6e-07,1,2.20947e-07
0.7,1.436363636363636e-14,2e-10,-40,1.8e-07,1,2.5569e-07
0.7,1.436363636363636e-14,2e-10,-40,3.6e-07,1,2.62759e-07
0.7,1.436363636363636e-14,2e-10,-25,1.8e-07,1,2.5778e-07
0.7,1.436363636363636e-14,2e-10,-25,3.6e-07,1,2.5764e-07
0.7,1.436363636363636e-14,2e-10,0,1.8e-07,1,2.49824e-07
0.7,1.436363636363636e-14,2e-10,0,3.6e-07,1,2.50373e-07
0.7,1.436363636363636e-14,2e-10,25,1.8e-07,1,2.4411e-07
0.7,1.436363636363636e-14,2e-10,25,3.6e-07,1,2.45425e-07
0.7,1.436363636363636e-14,2e-10,75,1.8e-07,1,2.3352e-07
0.7,1.436363636363636e-14,2e-10,75,3.6e-07,1,2.39213e-07
0.7,1.436363636363636e-14,2e-10,100,1.8e-07,1,2.28037e-07
0.7,1.436363636363636e-14,2e-10,100,3.6e-07,1,2.42753e-07
0.7,1.436363636363636e-14,2e-10,125,1.8e-07,1,2.23271e-07
0.7,1.436363636363636e-14,2e-10,125,3.6e-07,1,2.38085e-07
0.7,1.436363636363636e-14,4e-10,-40,1.8e-07,1,3.27933e-07
0.7,1.436363636363636e-14,4e-10,-40,3.6e-07,1,3.28988e-07
0.7,1.436363636363636e-14,4e-10,-25,1.8e-07,1,3.16584e-07
0.7,1.436363636363636e-14,4e-10,-25,3.6e-07,1,3.19654e-07
